Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_District,Local_Authority_Highway,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
-0.2317,51.647622,1,Slight,2,2,2010-08-20,6,18:25:00,30,E09000003,3,411,6,30,3,4,5,0,0,0,1,1,1,0,0,1,1,E01000253
-0.176507,51.614585,1,Slight,2,1,2010-08-25,4,11:40:00,30,E09000003,3,1000,6,30,3,2,3,598,0,5,1,1,1,0,0,1,1,E01000299
-0.276967,51.612686,1,Slight,2,1,2010-08-19,5,12:54:00,30,E09000003,3,5100,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,E01000193
-0.173205,51.599696,1,Slight,2,1,2010-08-17,3,08:50:00,30,E09000003,3,1000,3,30,6,4,5,0,0,0,1,1,2,0,0,1,1,E01000184
-0.146445,51.615013,1,Slight,3,1,2010-08-22,1,00:21:00,30,E09000003,3,1003,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000160
-0.148281,51.623136,1,Slight,2,1,2010-08-18,4,19:30:00,30,E09000003,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,2,E01000123
-0.231209,51.585927,1,Slight,2,1,2010-08-26,5,08:55:00,30,E09000003,3,41,6,60,6,2,3,504,0,5,1,2,2,0,0,1,2,E01000309
-0.277113,51.608821,1,Slight,2,1,2010-08-19,5,13:27:00,30,E09000003,3,5,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000194
-0.173486,51.571104,1,Serious,2,1,2010-08-17,3,19:46:00,30,E09000003,4,519,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000206
-0.222172,51.573381,1,Slight,2,1,2010-08-27,6,16:40:00,30,E09000003,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01000221
-0.203851,51.576878,1,Serious,3,1,2010-08-29,1,09:25:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000218
-0.148431,51.626555,1,Slight,1,1,2010-08-23,2,20:00:00,30,E09000003,5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000121
-0.140994,51.628236,1,Serious,2,1,2010-08-25,4,15:05:00,30,E09000003,5,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01000119
-0.229689,51.573045,1,Slight,2,1,2010-08-20,6,19:21:00,30,E09000003,1,1,3,40,5,4,3,406,0,0,4,1,1,0,0,1,1,E01000307
-0.171158,51.625473,1,Slight,2,1,2010-08-30,2,20:53:00,30,E09000003,4,550,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000284
-0.198971,51.594429,1,Slight,2,1,2010-08-26,5,11:19:00,30,E09000003,3,598,6,30,3,4,6,0,0,1,1,2,2,0,0,1,1,E01000202
-0.238376,51.576053,1,Slight,2,1,2010-08-26,5,19:20:00,30,E09000003,3,5,6,30,3,2,3,5,0,5,1,2,2,0,0,1,1,E01000305
-0.233519,51.600799,1,Serious,2,1,2010-08-31,3,23:25:00,30,E09000003,3,1,6,40,1,2,3,41,0,5,4,1,1,0,0,1,1,E01000240
-0.224371,51.598413,1,Slight,2,1,2010-08-31,3,18:30:00,30,E09000003,3,1,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000240
-0.216327,51.652605,1,Slight,2,1,2010-08-24,3,11:19:00,30,E09000003,3,411,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000248
-0.194308,51.588242,1,Slight,2,1,2010-08-26,5,09:59:00,30,E09000003,3,1,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01000211
-0.227292,51.58272,1,Slight,2,1,2010-08-24,3,16:35:00,30,E09000003,3,41,6,30,3,2,4,551,0,5,1,1,1,0,0,1,2,E01000310
-0.205987,51.588601,1,Slight,5,2,2010-09-02,5,17:13:00,30,E09000003,3,1,6,30,3,2,3,406,0,5,1,1,1,0,0,1,1,E01000238
-0.277123,51.608551,1,Slight,2,1,2010-09-02,5,18:20:00,30,E09000003,3,5,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002119
-0.143146,51.632137,1,Slight,2,5,2010-08-29,1,13:33:00,30,E09000003,4,1453,6,30,1,4,5,0,0,0,1,1,1,0,0,1,2,E01000116
-0.27669,51.608545,1,Slight,1,1,2010-08-27,6,14:38:00,30,E09000003,3,5,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000194
-0.280472,51.611658,1,Slight,2,1,2010-08-30,2,12:22:00,30,E09000003,3,5,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002118
-0.193055,51.601622,1,Slight,2,3,2010-09-01,4,01:10:00,30,E09000003,3,598,6,30,6,4,3,1003,0,4,4,1,1,0,0,1,1,E01000296
-0.204425,51.562319,1,Slight,2,1,2010-08-17,3,18:40:00,30,E09000003,3,41,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01000138
-0.229974,51.573139,1,Serious,2,1,2010-08-25,4,22:58:00,30,E09000003,1,1,1,50,1,4,3,406,0,0,4,2,2,0,0,1,1,E01000307
-0.219907,51.575954,1,Slight,3,1,2010-08-31,3,13:37:00,30,E09000003,3,406,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000307
-0.181737,51.617454,1,Slight,2,1,2010-09-06,2,14:48:00,30,E09000003,6,0,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,E01000277
-0.176381,51.614133,1,Slight,2,2,2010-09-02,5,15:23:00,30,E09000003,3,1000,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000299
-0.209136,51.607624,1,Slight,2,1,2010-08-26,5,05:35:00,30,E09000003,6,0,6,30,3,4,4,552,0,0,1,2,2,0,0,1,2,E01000257
-0.256553,51.621467,1,Slight,2,2,2010-09-08,4,15:45:00,30,E09000003,3,41,3,50,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000231
-0.214175,51.589625,1,Slight,2,1,2010-05-24,2,22:30:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01000238
-0.222957,51.608733,1,Slight,1,1,2010-09-08,4,16:45:00,30,E09000003,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000255
-0.213862,51.59025,1,Slight,2,1,2010-08-31,3,14:54:00,30,E09000003,3,504,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000238
-0.206911,51.653091,1,Slight,1,1,2010-09-04,7,16:27:00,30,E09000003,6,0,6,30,7,4,6,0,0,1,1,1,1,0,0,1,1,E01000248
-0.214877,51.556993,1,Slight,1,2,2010-09-09,5,11:40:00,30,E09000003,3,407,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000141
-0.287233,51.623896,1,Slight,2,2,2010-08-28,7,17:00:00,30,E09000003,3,41,1,30,1,4,3,41,0,0,1,1,2,0,0,2,1,E01000188
-0.181942,51.655675,1,Slight,2,1,2010-09-07,3,22:10:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000247
-0.203509,51.589193,1,Slight,2,1,2010-09-13,2,00:43:00,30,E09000003,3,406,3,40,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000201
-0.234894,51.587691,1,Serious,1,2,2010-09-07,3,07:45:00,30,E09000003,3,5150,6,30,5,4,3,41,0,7,1,1,2,0,0,1,1,E01000239
-0.175104,51.649544,1,Slight,2,1,2010-09-11,7,00:05:00,30,E09000003,3,110,6,30,6,4,5,0,0,0,4,1,1,0,0,1,1,E01000268
-0.232077,51.571012,1,Slight,1,1,2010-09-01,4,15:17:00,30,E09000003,3,406,6,30,1,4,3,5,0,4,1,1,1,4,0,1,1,E01000305
-0.197573,51.589641,1,Slight,2,1,2010-09-05,1,15:10:00,30,E09000003,3,406,3,40,3,4,6,0,0,4,1,1,1,0,0,1,1,E01000203
-0.243836,51.606619,1,Slight,2,1,2010-09-06,2,17:30:00,30,E09000003,5,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01000152
-0.212928,51.566226,1,Slight,2,1,2010-09-13,2,01:10:00,30,E09000003,6,0,6,30,1,4,6,0,0,0,4,1,1,0,0,1,1,E01000224
-0.163243,51.585332,1,Slight,2,2,2010-09-09,5,16:30:00,30,E09000003,3,1000,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000208
-0.194831,51.589599,1,Slight,4,3,2010-08-27,6,07:15:00,30,E09000003,3,406,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01000211
-0.25595,51.603293,1,Slight,1,1,2010-09-15,4,08:50:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000130
-0.166439,51.584843,1,Slight,2,1,2010-09-14,3,07:40:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000208
-0.199984,51.598041,1,Slight,2,1,2010-08-28,7,11:50:00,30,E09000003,3,504,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000200
-0.270693,51.621945,1,Slight,1,1,2010-09-03,6,11:45:00,30,E09000003,6,0,3,50,6,4,3,41,0,0,1,1,1,0,0,1,1,E01000186
-0.211951,51.59112,1,Slight,2,3,2010-09-12,1,23:05:00,30,E09000003,3,1,3,40,6,2,3,504,0,5,4,1,1,0,0,1,1,E01000242
-0.198538,51.5616,1,Slight,1,1,2010-09-02,5,10:15:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000140
-0.233365,51.601067,1,Slight,3,1,2010-09-15,4,16:10:00,30,E09000003,3,1,3,50,5,4,3,1,0,0,1,1,1,0,0,1,1,E01000260
-0.275019,51.606902,1,Slight,2,1,2010-09-15,4,06:40:00,30,E09000003,3,5,6,30,3,2,3,5109,0,0,1,1,1,0,0,1,1,E01002119
-0.200022,51.589769,1,Slight,2,1,2010-09-10,6,19:45:00,30,E09000003,3,406,3,40,6,2,3,598,0,5,4,1,1,0,0,1,1,E01000203
-0.204674,51.588941,1,Slight,2,1,2010-09-14,3,08:28:00,30,E09000003,3,406,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000201
-0.275016,51.606992,1,Slight,2,1,2010-09-10,6,03:25:00,30,E09000003,3,5,6,30,3,2,3,5109,0,0,4,2,2,0,0,1,1,E01002119
-0.256737,51.605373,1,Slight,2,2,2010-09-14,3,15:15:00,30,E09000003,5,0,6,30,6,4,5,0,0,0,1,1,2,0,0,1,1,E01000127
-0.276069,51.621125,1,Slight,2,1,2010-09-14,3,14:27:00,30,E09000003,3,41,3,30,6,4,6,0,0,0,1,2,2,0,0,1,1,E01000191
-0.270548,51.621943,1,Slight,3,1,2010-09-09,5,16:55:00,30,E09000003,3,41,3,50,6,4,6,0,0,0,1,1,1,0,0,1,1,E01000186
-0.150112,51.642049,1,Slight,1,1,2010-09-13,2,16:47:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000172
-0.233781,51.594059,1,Serious,2,2,2010-09-17,6,13:12:00,30,E09000003,3,41,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000239
-0.142056,51.637605,1,Slight,2,1,2010-09-20,2,08:40:00,30,E09000003,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01000115
-0.255388,51.621719,1,Slight,2,1,2010-09-14,3,22:37:00,30,E09000003,3,1,1,30,1,4,3,41,0,7,4,1,2,0,0,1,2,E01000231
-0.162029,51.640437,1,Serious,2,2,2010-09-21,3,09:10:00,30,E09000003,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000174
-0.175324,51.647659,1,Slight,2,1,2010-09-21,3,10:08:00,30,E09000003,5,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,E01000270
-0.20096,51.562356,1,Slight,2,1,2010-09-21,3,19:10:00,30,E09000003,3,407,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000137
-0.223528,51.608921,1,Slight,2,1,2010-09-22,4,16:40:00,30,E09000003,5,0,6,30,3,4,5,0,0,4,1,1,1,0,0,1,1,E01000255
-0.199986,51.590668,1,Slight,2,4,2010-09-16,5,17:30:00,30,E09000003,3,598,6,30,3,4,3,598,0,0,1,1,1,0,0,1,1,E01000203
-0.173284,51.586928,1,Slight,1,1,2010-09-22,4,08:25:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000208
-0.19969,51.652891,1,Slight,1,1,2010-09-12,1,07:25:00,30,E09000003,3,1000,6,30,3,2,3,411,0,5,1,1,1,0,0,1,1,E01000250
-0.199986,51.590668,1,Serious,2,1,2010-09-23,5,19:17:00,30,E09000003,3,598,6,30,3,4,3,598,0,0,1,1,1,0,0,1,1,E01000203
-0.226383,51.572725,1,Slight,2,2,2010-09-16,5,20:30:00,30,E09000003,3,406,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000221
-0.199878,51.589767,1,Slight,2,2,2010-09-24,6,12:22:00,30,E09000003,3,406,3,30,6,2,3,598,0,5,1,2,2,0,0,1,1,E01000203
-0.203598,51.561317,1,Slight,2,3,2010-09-25,7,21:05:00,30,E09000003,3,407,3,30,6,2,3,41,0,5,4,1,1,0,0,1,1,E01000139
-0.196152,51.603648,1,Slight,2,1,2010-09-24,6,21:32:00,30,E09000003,4,1462,6,30,3,4,3,1003,0,0,4,1,1,0,0,1,1,E01000296
-0.174512,51.649894,1,Slight,2,2,2010-09-15,4,18:55:00,30,E09000003,3,110,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01000268
-0.227406,51.572381,1,Slight,3,1,2010-09-14,3,12:25:00,30,E09000003,3,406,6,30,3,2,1,1,0,5,1,1,1,0,0,1,1,E01000221
-0.164526,51.628696,1,Slight,1,1,2010-09-27,2,14:46:00,30,E09000003,3,109,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01000273
-0.196305,51.650771,1,Slight,1,1,2010-09-11,7,10:10:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000293
-0.212065,51.580871,1,Slight,2,1,2010-08-30,2,23:58:00,30,E09000003,3,502,6,30,6,2,3,502,0,5,4,1,1,0,0,1,1,E01000215
-0.200022,51.589769,1,Slight,2,1,2010-09-21,3,06:54:00,30,E09000003,3,406,6,30,6,2,3,598,0,5,1,1,1,0,0,1,1,E01000203
-0.166012,51.59185,1,Slight,2,1,2010-09-24,6,07:15:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000181
-0.20867,51.57911,1,Serious,4,1,2010-09-23,5,14:52:00,30,E09000003,3,502,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01000218
-0.268659,51.610855,1,Slight,2,1,2010-09-20,2,16:37:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000226
-0.268098,51.60662,1,Slight,2,1,2010-09-09,5,18:33:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000134
-0.265987,51.601373,1,Slight,2,1,2010-09-11,7,16:04:00,30,E09000003,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000129
-0.245046,51.616439,1,Slight,2,1,2010-09-23,5,07:55:00,30,E09000003,3,1,1,30,1,2,3,1,0,0,1,1,1,0,0,1,2,E01000264
-0.279358,51.610563,1,Slight,2,1,2010-09-07,3,12:00:00,30,E09000003,3,5,6,30,6,2,3,5100,0,5,1,1,1,0,0,1,2,E01002119
-0.172382,51.602201,1,Slight,4,3,2010-09-29,4,21:08:00,30,E09000003,5,0,3,50,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01000316
-0.198654,51.646221,1,Slight,2,1,2010-09-29,4,13:40:00,30,E09000003,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000289
-0.234542,51.604232,1,Slight,2,1,2010-09-29,4,19:25:00,30,E09000003,5,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000260
-0.238622,51.629382,1,Slight,2,1,2010-09-28,3,08:40:00,30,E09000003,3,5109,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01000261
-0.185415,51.59404,1,Serious,5,1,2010-09-26,1,17:31:00,30,E09000003,3,406,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000210
-0.167542,51.593313,1,Slight,2,1,2010-09-30,5,08:20:00,30,E09000003,6,0,6,30,3,4,3,1000,0,0,1,1,1,0,0,1,1,E01000177
-0.151134,51.606275,1,Slight,2,1,2010-09-20,2,14:02:00,30,E09000003,4,550,7,30,6,2,4,550,0,5,1,1,1,0,0,1,1,E01000164
-0.249481,51.655083,1,Slight,2,1,2010-10-03,1,00:47:00,30,E09000003,3,1,6,30,3,4,5,0,0,0,6,2,2,0,0,2,1,E01000253
-0.147027,51.607828,1,Slight,3,2,2010-10-02,7,15:28:00,30,E09000003,3,406,3,50,5,4,6,0,0,0,1,2,2,0,0,1,1,E01000163
-0.233942,51.601075,1,Slight,1,1,2010-10-01,6,12:45:00,30,E09000003,3,1,3,50,5,4,3,1,0,0,1,2,2,0,0,1,1,E01000240
-0.159402,51.612519,1,Slight,1,1,2010-10-02,7,12:17:00,30,E09000003,3,1003,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000162
-0.205107,51.563319,1,Slight,1,1,2010-09-19,1,14:56:00,30,E09000003,3,41,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000138
-0.248312,51.61415,1,Slight,2,2,2010-09-28,3,14:10:00,30,E09000003,3,5100,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01000264
-0.240864,51.605046,1,Slight,2,3,2010-09-21,3,16:09:00,30,E09000003,1,1,3,70,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000260
-0.158669,51.612778,1,Slight,1,1,2010-09-29,4,11:00:00,30,E09000003,4,550,6,30,6,2,4,550,0,5,1,1,1,0,0,1,1,E01000162
-0.187424,51.616103,1,Slight,2,2,2010-10-04,2,12:35:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01000275
-0.211924,51.580779,1,Slight,2,1,2010-10-05,3,19:05:00,30,E09000003,3,406,3,30,6,2,3,502,0,5,4,1,1,0,0,1,1,E01000215
-0.183213,51.652817,1,Slight,1,1,2010-10-06,4,17:35:00,30,E09000003,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01000252
-0.157376,51.605474,1,Serious,4,1,2010-10-01,6,19:00:00,30,E09000003,3,406,6,50,5,4,6,0,0,0,4,2,2,0,0,1,1,E01000184
-0.239909,51.603593,1,Slight,1,1,2010-09-29,4,20:40:00,30,E09000003,1,1,3,70,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01000260
-0.297067,51.63519,1,Slight,2,1,2010-09-22,4,12:30:00,30,E09000003,1,1,3,50,0,-1,-1,0,0,0,1,1,1,0,2,2,2,E01000188
-0.231352,51.571091,1,Slight,2,1,2010-10-06,4,09:55:00,30,E09000003,3,5,1,30,1,2,3,406,0,5,1,1,2,0,0,1,1,E01000223
-0.180387,51.640364,1,Slight,2,1,2010-09-16,5,09:36:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000271
-0.25525,51.591412,1,Slight,2,1,2010-10-01,6,11:30:00,30,E09000003,3,5150,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01000148
-0.200029,51.589589,1,Serious,2,1,2010-09-15,4,19:10:00,30,E09000003,3,598,3,30,6,2,3,406,0,5,1,1,1,0,0,1,2,E01000225
-0.208341,51.587468,1,Serious,2,1,2010-10-02,7,09:03:00,30,E09000003,3,406,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01000225
-0.27275,51.62863,1,Slight,2,1,2010-10-01,6,08:25:00,30,E09000003,6,0,6,30,1,4,6,0,0,0,1,2,2,0,0,1,2,E01000188
-0.238498,51.580371,1,Serious,2,2,2010-09-28,3,20:15:00,30,E09000003,1,1,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01000313
-0.148004,51.608653,1,Slight,1,1,2010-09-29,4,08:20:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,E01000165
-0.164047,51.586874,1,Slight,1,1,2010-10-02,7,23:15:00,30,E09000003,3,1000,3,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01000182
-0.249361,51.624417,1,Slight,2,2,2010-10-09,7,12:15:00,30,E09000003,3,5109,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01000264
-0.229027,51.571506,1,Slight,2,1,2010-09-29,4,08:35:00,30,E09000003,3,406,6,30,3,4,3,406,0,0,1,2,2,4,0,1,2,E01000223
-0.2455,51.582185,1,Slight,1,1,2010-10-02,7,17:55:00,30,E09000003,3,5,3,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01000308
-0.250777,51.61014,1,Slight,2,1,2010-10-04,2,16:10:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000235
-0.199881,51.589677,1,Slight,2,1,2010-10-09,7,18:25:00,30,E09000003,3,406,3,50,6,2,3,598,0,5,4,1,1,0,0,1,1,E01000225
-0.240131,51.638936,1,Slight,2,1,2010-09-10,6,09:20:00,30,E09000003,4,552,6,30,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01000290
-0.255565,51.609582,1,Serious,2,2,2010-10-12,3,17:45:00,30,E09000003,6,0,6,30,6,4,6,0,0,0,1,1,1,3,0,1,1,E01000132
-0.135774,51.6322,1,Slight,2,1,2010-10-07,5,11:53:00,30,E09000003,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01000119
-0.212742,51.559928,1,Slight,1,1,2010-09-29,4,09:24:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01000141
-0.190935,51.614988,1,Slight,2,1,2010-10-10,1,18:49:00,30,E09000003,5,0,6,30,1,4,5,0,0,0,4,1,1,0,0,1,1,E01000278
-0.214196,51.633239,1,Slight,2,2,2010-10-11,2,16:20:00,30,E09000003,3,5109,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01000279
-0.274053,51.605719,1,Slight,2,1,2010-10-08,6,09:30:00,30,E09000003,3,5,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01002122
-0.192046,51.587039,1,Slight,2,1,2010-10-13,4,09:00:00,30,E09000003,3,1,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000205
-0.30004,51.632985,1,Slight,2,1,2010-10-17,1,14:00:00,30,E09000003,3,41,3,50,5,4,1,1,0,0,1,1,1,0,0,2,1,E01000188
-0.199655,51.591742,1,Slight,1,1,2010-10-07,5,17:50:00,30,E09000003,3,598,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01000203
-0.216997,51.594974,1,Slight,2,1,2010-10-12,3,07:50:00,30,E09000003,3,1,3,50,6,2,4,552,0,5,1,1,1,0,0,1,1,E01000242
-0.176788,51.614769,1,Slight,2,1,2010-10-14,5,13:26:00,30,E09000003,3,598,6,30,3,4,3,1000,0,0,1,1,1,0,0,1,1,E01000299
-0.183,51.58582,1,Slight,2,1,2010-10-08,6,09:55:00,30,E09000003,3,1,3,30,6,2,3,1,0,5,1,1,1,0,0,1,1,E01000207
-0.280613,51.61175,1,Slight,1,1,2010-10-03,1,21:30:00,30,E09000003,3,5,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01002118
-0.175136,51.63075,1,Slight,1,1,2010-10-11,2,14:00:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000281
-0.138728,51.630628,1,Slight,2,1,2010-10-16,7,02:01:00,30,E09000003,6,0,6,30,6,4,6,0,0,0,4,1,2,0,0,1,1,E01000120
-0.181272,51.585703,1,Slight,3,1,2010-10-15,6,22:25:00,30,E09000003,3,1,3,30,6,2,5,0,0,5,4,1,1,0,0,1,1,E01000207
-0.256658,51.60744,1,Serious,2,1,2010-10-15,6,13:37:00,30,E09000003,6,0,6,30,6,4,6,0,0,0,1,1,1,4,0,1,1,E01000132
-0.199472,51.592728,1,Serious,1,1,2010-10-08,6,08:00:00,30,E09000003,3,598,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01000201
-0.173482,51.571194,1,Slight,2,1,2010-10-18,2,19:30:00,30,E09000003,4,519,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000206
-0.217307,51.576004,1,Slight,2,1,2010-10-12,3,13:50:00,30,E09000003,3,41,6,30,3,4,3,41,0,0,1,1,1,0,0,1,2,E01000221
-0.201403,51.653457,1,Slight,3,2,2010-10-10,1,15:38:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000250
-0.222052,51.572749,1,Serious,2,1,2010-10-15,6,21:15:00,30,E09000003,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01000221
-0.152122,51.60683,1,Slight,1,1,2010-10-15,6,22:50:00,30,E09000003,4,550,6,30,6,1,4,550,0,5,4,2,2,0,0,1,1,E01000164
-0.214468,51.578479,1,Slight,2,1,2010-10-11,2,16:25:00,30,E09000003,3,406,3,30,3,4,3,406,0,0,1,1,1,0,0,1,2,E01000219
-0.176507,51.618182,1,Slight,1,1,2010-10-09,7,04:30:00,30,E09000003,3,1000,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01000322
-0.1769,51.61558,1,Slight,2,1,2010-09-30,5,11:45:00,30,E09000003,3,1000,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,E01000299
-0.157369,51.605653,1,Slight,2,1,2010-10-14,5,19:05:00,30,E09000003,3,406,3,50,5,4,6,0,0,0,4,1,1,0,0,1,2,E01000315
-0.2683,51.601318,1,Slight,1,1,2010-10-09,7,21:32:00,30,E09000003,3,5,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01000129
-0.181952,51.648211,1,Slight,1,1,2010-10-16,7,12:10:00,30,E09000003,3,110,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000251
-0.166578,51.645904,1,Slight,2,1,2010-10-10,1,14:51:00,30,E09000003,3,110,6,30,1,4,3,110,0,1,1,1,1,0,0,1,1,E01000170
-0.173872,51.593861,1,Slight,2,1,2010-09-29,4,20:15:00,30,E09000003,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,2,E01000177
-0.155915,51.6059,1,Slight,2,1,2010-10-17,1,13:20:00,30,E09000003,3,406,3,50,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01000164
-0.235502,51.57574,1,Slight,1,1,2010-10-19,3,20:33:00,30,E09000003,1,1,3,50,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01000305
-0.280613,51.61175,1,Serious,2,4,2010-10-16,7,00:45:00,30,E09000003,3,5,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01002118
-0.242577,51.590594,1,Slight,2,1,2010-10-03,1,12:21:00,30,E09000003,3,5150,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000149
